case_id,prefix,k,next_act
849,register classify escalate,2,resolve
849,register classify escalate resolve,3,close
850,register,0,classify
850,register classify,1,analyze
850,register classify analyze,2,escalate
850,register classify analyze escalate,3,resolve
850,register classify analyze escalate resolve,4,close
851,register,0,classify
851,register classify,1,analyze
851,register classify analyze,2,resolve
851,register classify analyze resolve,3,resolve
851,register classify analyze resolve resolve,4,close
852,register,0,classify
852,register classify,1,analyze
852,register classify analyze,2,wait
852,register classify analyze wait,3,resolve
852,register classify analyze wait resolve,4,resolve
852,register classify analyze wait resolve resolve,5,close
853,register,0,classify
853,register classify,1,analyze
853,register classify analyze,2,escalate
853,register classify analyze escalate,3,analyze
853,register classify analyze escalate analyze,4,analyze
853,register classify analyze escalate analyze analyze,5,wait
853,register classify analyze escalate analyze analyze wait,6,analyze
853,register classify analyze escalate analyze analyze wait analyze,7,wait
853,register classify analyze escalate analyze analyze wait analyze wait,8,analyze
853,register classify analyze escalate analyze analyze wait analyze wait analyze,9,escalate
853,register classify analyze escalate analyze analyze wait analyze wait analyze escalate,10,resolve
853,register classify analyze escalate analyze analyze wait analyze wait analyze escalate resolve,11,close
854,register,0,classify
854,register classify,1,escalate
854,register classify escalate,2,wait
854,register classify escalate wait,3,escalate
854,register classify escalate wait escalate,4,analyze
854,register classify escalate wait escalate analyze,5,escalate
854,register classify escalate wait escalate analyze escalate,6,analyze
854,register classify escalate wait escalate analyze escalate analyze,7,resolve
854,register classify escalate wait escalate analyze escalate analyze resolve,8,close
855,register,0,classify
855,register classify,1,analyze
855,register classify analyze,2,analyze
855,register classify analyze analyze,3,resolve
855,register classify analyze analyze resolve,4,close
856,register,0,classify
856,register classify,1,wait
856,register classify wait,2,wait
856,register classify wait wait,3,resolve
856,register classify wait wait resolve,4,close
857,register,0,classify
857,register classify,1,analyze
857,register classify analyze,2,wait
857,register classify analyze wait,3,resolve
857,register classify analyze wait resolve,4,close
858,register,0,classify
858,register classify,1,analyze
858,register classify analyze,2,wait
858,register classify analyze wait,3,analyze
858,register classify analyze wait analyze,4,escalate
858,register classify analyze wait analyze escalate,5,resolve
858,register classify analyze wait analyze escalate resolve,6,close
859,register,0,classify
859,register classify,1,wait
859,register classify wait,2,resolve
859,register classify wait resolve,3,close
860,register,0,classify
860,register classify,1,escalate
860,register classify escalate,2,resolve
860,register classify escalate resolve,3,analyze
860,register classify escalate resolve analyze,4,escalate
860,register classify escalate resolve analyze escalate,5,wait
860,register classify escalate resolve analyze escalate wait,6,analyze
860,register classify escalate resolve analyze escalate wait analyze,7,resolve
860,register classify escalate resolve analyze escalate wait analyze resolve,8,close
861,register,0,classify
861,register classify,1,escalate
861,register classify escalate,2,analyze
861,register classify escalate analyze,3,resolve
861,register classify escalate analyze resolve,4,close
862,register,0,classify
862,register classify,1,analyze
862,register classify analyze,2,escalate
862,register classify analyze escalate,3,analyze
862,register classify analyze escalate analyze,4,escalate
862,register classify analyze escalate analyze escalate,5,resolve
862,register classify analyze escalate analyze escalate resolve,6,close
863,register,0,classify
863,register classify,1,analyze
863,register classify analyze,2,resolve
863,register classify analyze resolve,3,close
864,register,0,classify
864,register classify,1,analyze
864,register classify analyze,2,resolve
864,register classify analyze resolve,3,close
865,register,0,classify
865,register classify,1,escalate
865,register classify escalate,2,analyze
865,register classify escalate analyze,3,close
866,register,0,classify
866,register classify,1,analyze
866,register classify analyze,2,resolve
866,register classify analyze resolve,3,close
867,register,0,classify
867,register classify,1,wait
867,register classify wait,2,resolve
867,register classify wait resolve,3,resolve
867,register classify wait resolve resolve,4,close
868,register,0,classify
868,register classify,1,escalate
868,register classify escalate,2,analyze
868,register classify escalate analyze,3,resolve
868,register classify escalate analyze resolve,4,close
869,register,0,classify
869,register classify,1,analyze
869,register classify analyze,2,escalate
869,register classify analyze escalate,3,analyze
869,register classify analyze escalate analyze,4,analyze
869,register classify analyze escalate analyze analyze,5,wait
869,register classify analyze escalate analyze analyze wait,6,analyze
869,register classify analyze escalate analyze analyze wait analyze,7,escalate
869,register classify analyze escalate analyze analyze wait analyze escalate,8,analyze
869,register classify analyze escalate analyze analyze wait analyze escalate analyze,9,escalate
869,register classify analyze escalate analyze analyze wait analyze escalate analyze escalate,10,analyze
869,register classify analyze escalate analyze analyze wait analyze escalate analyze escalate analyze,11,resolve
869,register classify analyze escalate analyze analyze wait analyze escalate analyze escalate analyze resolve,12,close
870,register,0,classify
870,register classify,1,analyze
870,register classify analyze,2,resolve
870,register classify analyze resolve,3,close
871,register,0,classify
871,register classify,1,analyze
871,register classify analyze,2,analyze
871,register classify analyze analyze,3,resolve
871,register classify analyze analyze resolve,4,close
872,register,0,classify
872,register classify,1,analyze
872,register classify analyze,2,escalate
872,register classify analyze escalate,3,resolve
872,register classify analyze escalate resolve,4,close
873,register,0,classify
873,register classify,1,analyze
873,register classify analyze,2,wait
873,register classify analyze wait,3,escalate
873,register classify analyze wait escalate,4,resolve
873,register classify analyze wait escalate resolve,5,resolve
873,register classify analyze wait escalate resolve resolve,6,resolve
873,register classify analyze wait escalate resolve resolve resolve,7,close
874,register,0,classify
874,register classify,1,analyze
874,register classify analyze,2,resolve
874,register classify analyze resolve,3,analyze
