Case ID,n_A,n_O,n_W,has_A,has_O,has_W
207671,3,0,0,1,0,0
207674,6,4,8,1,1,1
207677,3,0,1,1,0,1
207680,3,0,4,1,0,1
207683,3,0,1,1,0,1
207686,3,0,1,1,0,1
207689,4,0,12,1,0,1
207699,3,0,1,1,0,1
207702,6,4,4,1,1,1
207705,4,0,19,1,0,1
207708,6,12,12,1,1,1
207711,6,5,5,1,1,1
207714,3,0,2,1,0,1
207717,6,5,5,1,1,1
207720,3,0,0,1,0,0
207723,3,0,0,1,0,0
207726,6,4,12,1,1,1
207729,4,0,3,1,0,1
207732,6,4,3,1,1,1
207735,6,4,7,1,1,1
207738,3,0,0,1,0,0
207741,6,4,12,1,1,1
207744,4,0,6,1,0,1
207747,4,0,3,1,0,1
207750,3,0,0,1,0,0
207753,6,4,4,1,1,1
207756,4,0,5,1,0,1
207759,6,5,21,1,1,1
207762,3,0,1,1,0,1
207765,4,0,5,1,0,1
207768,6,4,6,1,1,1
207771,3,0,0,1,0,0
207774,4,0,8,1,0,1
207777,5,7,13,1,1,1
207780,8,5,16,1,1,1
207783,8,5,10,1,1,1
207786,4,0,4,1,0,1
207789,3,0,1,1,0,1
207792,6,8,13,1,1,1
207795,6,9,15,1,1,1
207798,6,4,4,1,1,1
207801,3,0,1,1,0,1
207804,4,0,14,1,0,1
207807,3,0,0,1,0,0
207810,6,9,19,1,1,1
207813,3,0,3,1,0,1
207816,3,0,2,1,0,1
207819,3,0,1,1,0,1
207822,3,0,1,1,0,1
207825,8,5,9,1,1,1
207828,3,0,0,1,0,0
207831,6,8,12,1,1,1
207834,4,0,8,1,0,1
207837,4,0,3,1,0,1
207840,4,0,15,1,0,1
207843,8,5,29,1,1,1
207846,3,0,0,1,0,0
207849,3,0,0,1,0,0
207852,8,5,9,1,1,1
207855,3,0,1,1,0,1
207858,3,0,0,1,0,0
207861,3,0,1,1,0,1
207864,6,4,8,1,1,1
207867,6,9,8,1,1,1
207870,6,12,6,1,1,1
207873,6,8,7,1,1,1
207876,3,0,1,1,0,1
207879,4,0,4,1,0,1
207882,6,4,10,1,1,1
207885,3,0,1,1,0,1
207888,4,0,21,1,0,1
207891,3,0,1,1,0,1
207894,8,13,16,1,1,1
207897,3,0,1,1,0,1
207900,3,0,0,1,0,0
207903,3,0,0,1,0,0
207906,3,0,1,1,0,1
207909,4,0,1,1,0,1
207912,8,9,9,1,1,1
207915,3,0,1,1,0,1
207918,3,0,0,1,0,0
207921,3,0,1,1,0,1
207924,3,0,0,1,0,0
207927,3,0,0,1,0,0
207930,3,0,0,1,0,0
207933,3,0,0,1,0,0
207936,3,0,0,1,0,0
207939,5,7,9,1,1,1
207942,3,0,0,1,0,0
207945,6,4,8,1,1,1
207948,3,0,0,1,0,0
207951,3,0,0,1,0,0
207954,3,0,0,1,0,0
207957,3,0,1,1,0,1
207960,4,0,14,1,0,1
207963,4,0,7,1,0,1
207966,6,4,14,1,1,1
207969,6,4,13,1,1,1
207972,3,0,0,1,0,0
207975,4,0,1,1,0,1
207978,5,0,2,1,0,1
207981,4,0,3,1,0,1
207984,4,0,3,1,0,1
207987,4,0,10,1,0,1
207990,3,0,0,1,0,0
207993,6,5,6,1,1,1
207996,3,0,1,1,0,1
207999,3,0,1,1,0,1
208002,6,4,3,1,1,1
208019,3,0,0,1,0,0
208022,6,4,10,1,1,1
208025,6,8,17,1,1,1
208028,8,5,10,1,1,1
208031,6,5,10,1,1,1
208034,6,5,3,1,1,1
208037,3,0,0,1,0,0
208040,4,0,3,1,0,1
208043,4,0,1,1,0,1
208046,4,0,3,1,0,1
208049,6,4,11,1,1,1
208052,8,10,26,1,1,1
208055,6,5,16,1,1,1
208058,4,0,4,1,0,1
208061,3,0,1,1,0,1
208064,6,16,12,1,1,1
208067,8,5,6,1,1,1
208070,6,4,2,1,1,1
208073,3,0,0,1,0,0
208076,3,0,0,1,0,0
208079,4,0,3,1,0,1
208082,4,0,1,1,0,1
208085,3,0,1,1,0,1
208088,3,0,0,1,0,0
208091,3,0,0,1,0,0
208094,6,4,5,1,1,1
208097,5,3,9,1,1,1
208100,5,3,16,1,1,1
208103,8,13,14,1,1,1
208106,3,0,0,1,0,0
208109,3,0,0,1,0,0
208112,3,0,0,1,0,0
208115,3,0,0,1,0,0
208118,8,5,19,1,1,1
208121,4,0,2,1,0,1
208124,8,14,25,1,1,1
208127,8,9,9,1,1,1
208130,4,0,2,1,0,1
208133,3,0,1,1,0,1
208136,6,5,18,1,1,1
208139,8,5,18,1,1,1
208142,3,0,0,1,0,0
208145,3,0,0,1,0,0
208148,6,4,3,1,1,1
208151,3,0,0,1,0,0
208154,3,0,1,1,0,1
208157,8,5,9,1,1,1
208160,3,0,0,1,0,0
208163,3,0,0,1,0,0
208166,4,0,6,1,0,1
208169,8,9,15,1,1,1
208172,8,9,27,1,1,1
208175,3,0,1,1,0,1
208178,3,0,0,1,0,0
208181,8,9,9,1,1,1
208184,8,10,22,1,1,1
208187,4,0,3,1,0,1
208190,8,5,10,1,1,1
208193,4,0,3,1,0,1
208196,8,9,25,1,1,1
208199,3,0,1,1,0,1
208202,3,0,0,1,0,0
208205,3,0,0,1,0,0
208208,4,0,1,1,0,1
208211,3,0,0,1,0,0
208214,5,0,5,1,0,1
208217,4,0,2,1,0,1
208220,3,0,0,1,0,0
208223,3,0,0,1,0,0
208226,4,0,3,1,0,1
208229,8,5,18,1,1,1
208232,4,0,18,1,0,1
208235,4,0,2,1,0,1
208238,3,0,0,1,0,0
208241,6,5,13,1,1,1
208244,8,13,19,1,1,1
208247,8,5,5,1,1,1
208250,4,0,7,1,0,1
208253,6,8,7,1,1,1
208256,3,0,1,1,0,1
208259,5,7,25,1,1,1
208262,3,0,0,1,0,0
208265,3,0,0,1,0,0
208268,3,0,1,1,0,1
208271,3,0,1,1,0,1
208274,3,0,1,1,0,1
208277,8,10,11,1,1,1
208280,4,0,14,1,0,1
208283,6,4,3,1,1,1
208286,6,4,9,1,1,1
208289,6,8,5,1,1,1
208292,3,0,1,1,0,1
208295,3,0,0,1,0,0
208298,4,0,4,1,0,1
208301,3,0,0,1,0,0
208304,3,0,1,1,0,1
208307,3,0,2,1,0,1
208310,6,5,21,1,1,1
208313,5,0,6,1,0,1
208316,4,0,4,1,0,1
208319,3,0,2,1,0,1
208322,3,0,1,1,0,1
208325,3,0,0,1,0,0
208328,4,0,2,1,0,1
208331,3,0,1,1,0,1
208334,3,0,0,1,0,0
208337,8,5,23,1,1,1
208340,4,0,1,1,0,1
208343,6,9,9,1,1,1
208346,3,0,2,1,0,1
208349,8,5,12,1,1,1
208352,4,0,2,1,0,1
208355,3,0,1,1,0,1
208358,6,5,22,1,1,1
208361,4,0,2,1,0,1
208364,4,0,3,1,0,1
208367,3,0,0,1,0,0
208370,3,0,0,1,0,0
208373,4,0,9,1,0,1
208376,3,0,1,1,0,1
208379,6,4,8,1,1,1
208382,6,8,3,1,1,1
208385,4,0,4,1,0,1
208388,4,0,5,1,0,1
208391,3,0,1,1,0,1
208394,3,0,0,1,0,0
208397,6,4,8,1,1,1
208400,3,0,0,1,0,0
208403,6,5,9,1,1,1
208406,3,0,0,1,0,0
208409,3,0,0,1,0,0
208412,8,5,10,1,1,1
208415,3,0,1,1,0,1
208418,6,9,6,1,1,1
208421,8,13,11,1,1,1
208424,3,0,1,1,0,1
208427,3,0,0,1,0,0
208430,6,4,8,1,1,1
208433,5,3,16,1,1,1
208436,4,0,14,1,0,1
208439,3,0,1,1,0,1
208442,3,0,0,1,0,0
208445,3,0,0,1,0,0
208448,3,0,0,1,0,0
208451,8,9,11,1,1,1
208454,3,0,0,1,0,0
208457,8,5,17,1,1,1
208460,3,0,0,1,0,0
208463,3,0,1,1,0,1
208466,3,0,0,1,0,0
208469,3,0,1,1,0,1
208472,4,0,4,1,0,1
208475,3,0,1,1,0,1
208478,8,5,5,1,1,1
208481,5,3,14,1,1,1
208484,3,0,1,1,0,1
208487,3,0,0,1,0,0
208490,5,7,11,1,1,1
208493,3,0,0,1,0,0
208496,4,0,5,1,0,1
208499,6,5,4,1,1,1
208502,4,0,10,1,0,1
208505,3,0,0,1,0,0
208508,6,9,7,1,1,1
208511,4,0,15,1,0,1
208514,6,9,19,1,1,1
208517,5,0,5,1,0,1
208520,8,5,18,1,1,1
208523,5,0,2,1,0,1
208526,3,0,1,1,0,1
208529,8,22,25,1,1,1
208532,8,5,13,1,1,1
208535,5,3,10,1,1,1
208538,4,0,19,1,0,1
208541,3,0,0,1,0,0
208544,4,0,5,1,0,1
208547,3,0,0,1,0,0
208550,6,5,7,1,1,1
208553,5,3,6,1,1,1
208556,8,5,11,1,1,1
208559,3,0,0,1,0,0
208562,3,0,0,1,0,0
208565,8,9,21,1,1,1
208568,3,0,0,1,0,0
208571,3,0,1,1,0,1
208574,4,0,2,1,0,1
208577,8,13,21,1,1,1
208580,6,4,7,1,1,1
208583,3,0,0,1,0,0
208586,4,0,2,1,0,1
208589,5,3,18,1,1,1
208592,6,4,9,1,1,1
208595,4,0,1,1,0,1
208598,6,4,2,1,1,1
208601,8,9,12,1,1,1
208604,3,0,0,1,0,0
208607,8,22,25,1,1,1
208610,5,3,14,1,1,1
208613,8,5,16,1,1,1
208616,3,0,1,1,0,1
208619,8,9,32,1,1,1
208622,4,0,5,1,0,1
208625,4,0,14,1,0,1
208628,5,4,23,1,1,1
208631,3,0,0,1,0,0
208634,3,0,0,1,0,0
208637,3,0,0,1,0,0
208640,4,0,2,1,0,1
208643,3,0,1,1,0,1
208646,3,0,0,1,0,0
208649,3,0,0,1,0,0
208652,5,7,9,1,1,1
208655,8,13,9,1,1,1
208658,5,3,9,1,1,1
208661,5,7,9,1,1,1
208664,3,0,0,1,0,0
208667,6,5,13,1,1,1
208670,3,0,1,1,0,1
208673,3,0,0,1,0,0
208676,3,0,0,1,0,0
208679,8,5,13,1,1,1
208682,3,0,0,1,0,0
208685,3,0,0,1,0,0
208688,3,0,0,1,0,0
208691,3,0,0,1,0,0
208694,3,0,1,1,0,1
208697,4,0,11,1,0,1
208700,3,0,1,1,0,1
208703,3,0,0,1,0,0
208706,3,0,0,1,0,0
208709,3,0,1,1,0,1
208712,3,0,1,1,0,1
208715,3,0,0,1,0,0
208718,4,0,2,1,0,1
208721,3,0,2,1,0,1
208724,3,0,2,1,0,1
208727,3,0,3,1,0,1
208730,8,9,16,1,1,1
208733,3,0,1,1,0,1
208736,3,0,1,1,0,1
208739,3,0,0,1,0,0
208742,3,0,0,1,0,0
208745,4,0,1,1,0,1
208748,3,0,4,1,0,1
208751,3,0,0,1,0,0
208754,8,5,3,1,1,1
208757,3,0,0,1,0,0
208760,5,4,23,1,1,1
208763,3,0,0,1,0,0
208766,6,4,3,1,1,1
208769,3,0,5,1,0,1
208772,6,4,7,1,1,1
208775,4,0,2,1,0,1
208778,8,9,9,1,1,1
208781,3,0,0,1,0,0
208784,3,0,0,1,0,0
208787,3,0,0,1,0,0
208790,8,5,24,1,1,1
208793,8,13,11,1,1,1
208796,3,0,8,1,0,1
208799,4,0,4,1,0,1
208802,3,0,0,1,0,0
208805,6,5,6,1,1,1
208808,3,0,0,1,0,0
208811,3,0,0,1,0,0
208814,4,0,2,1,0,1
208817,6,9,8,1,1,1
208820,4,0,3,1,0,1
208823,4,0,13,1,0,1
208826,3,0,1,1,0,1
208829,4,0,8,1,0,1
208832,8,9,17,1,1,1
208835,3,0,4,1,0,1
208838,4,0,3,1,0,1
208841,3,0,0,1,0,0
208844,6,8,12,1,1,1
208847,3,0,1,1,0,1
208850,3,0,0,1,0,0
208853,3,0,1,1,0,1
208856,5,7,12,1,1,1
208859,5,7,9,1,1,1
208862,5,3,6,1,1,1
208865,5,0,1,1,0,1
208868,5,4,15,1,1,1
208871,6,5,6,1,1,1
208874,4,0,6,1,0,1
208877,3,0,0,1,0,0
208880,4,0,9,1,0,1
208883,3,0,0,1,0,0
208886,3,0,0,1,0,0
208889,3,0,2,1,0,1
208892,3,0,2,1,0,1
208895,3,0,2,1,0,1
208898,8,10,20,1,1,1
208901,8,5,7,1,1,1
208904,4,0,11,1,0,1
208907,3,0,1,1,0,1
208910,3,0,1,1,0,1
208913,3,0,0,1,0,0
208916,3,0,0,1,0,0
208919,3,0,1,1,0,1
208922,3,0,0,1,0,0
208925,3,0,0,1,0,0
208928,3,0,1,1,0,1
208931,3,0,0,1,0,0
208934,6,5,12,1,1,1
208937,3,0,0,1,0,0
208940,3,0,0,1,0,0
208943,3,0,1,1,0,1
208946,3,0,0,1,0,0
208949,6,5,11,1,1,1
208952,4,0,18,1,0,1
208955,3,0,4,1,0,1
208958,8,5,12,1,1,1
208961,6,5,17,1,1,1
208964,4,0,2,1,0,1
208967,8,5,9,1,1,1
208970,3,0,1,1,0,1
208973,4,0,1,1,0,1
208976,3,0,2,1,0,1
208979,3,0,0,1,0,0
208982,3,0,0,1,0,0
208985,4,0,8,1,0,1
208988,3,0,1,1,0,1
208991,4,0,6,1,0,1
208994,3,0,0,1,0,0
208997,8,5,20,1,1,1
209000,8,10,17,1,1,1
209003,3,0,0,1,0,0
209006,6,5,9,1,1,1
209009,6,4,5,1,1,1
209012,6,5,18,1,1,1
209015,3,0,1,1,0,1
209018,3,0,0,1,0,0
209021,8,5,10,1,1,1
209024,3,0,0,1,0,0
209027,3,0,4,1,0,1
209030,8,5,18,1,1,1
209033,3,0,1,1,0,1
209036,3,0,0,1,0,0
209039,3,0,4,1,0,1
209042,3,0,0,1,0,0
209045,3,0,0,1,0,0
209048,3,0,3,1,0,1
209051,5,7,7,1,1,1
209054,3,0,0,1,0,0
209057,6,4,4,1,1,1
209060,5,8,22,1,1,1
209063,8,5,9,1,1,1
209066,5,7,5,1,1,1
209069,4,0,4,1,0,1
209072,3,0,2,1,0,1
209075,4,0,12,1,0,1
209078,6,4,13,1,1,1
209081,3,0,0,1,0,0
209084,8,5,14,1,1,1
209087,6,4,6,1,1,1
209090,6,4,9,1,1,1
209093,3,0,1,1,0,1
209096,3,0,0,1,0,0
209099,8,5,7,1,1,1
209102,3,0,0,1,0,0
209105,8,9,10,1,1,1
209108,3,0,1,1,0,1
209111,5,3,6,1,1,1
209114,3,0,0,1,0,0
209117,3,0,0,1,0,0
209120,8,5,23,1,1,1
209123,3,0,0,1,0,0
209126,3,0,1,1,0,1
209129,3,0,0,1,0,0
209132,4,0,2,1,0,1
209135,8,5,10,1,1,1
209138,6,5,10,1,1,1
209141,3,0,2,1,0,1
209144,3,0,0,1,0,0
209147,5,11,9,1,1,1
209150,3,0,2,1,0,1
209153,3,0,1,1,0,1
209156,4,0,4,1,0,1
209159,3,0,1,1,0,1
209162,3,0,1,1,0,1
209165,3,0,0,1,0,0
209168,3,0,1,1,0,1
209171,3,0,1,1,0,1
209174,3,0,0,1,0,0
209179,6,5,7,1,1,1
209182,3,0,2,1,0,1
209185,3,0,0,1,0,0
209188,8,5,12,1,1,1
209191,3,0,0,1,0,0
209194,4,0,6,1,0,1
209197,3,0,0,1,0,0
209200,6,4,5,1,1,1
209203,4,0,3,1,0,1
209206,8,5,4,1,1,1
209209,4,0,3,1,0,1
209212,3,0,0,1,0,0
209215,3,0,1,1,0,1
209218,3,0,0,1,0,0
209221,8,5,5,1,1,1
209224,3,0,0,1,0,0
209227,5,7,6,1,1,1
209230,4,0,2,1,0,1
209233,3,0,1,1,0,1
209236,3,0,0,1,0,0
209239,3,0,0,1,0,0
209242,5,0,2,1,0,1
209245,3,0,0,1,0,0
209248,5,4,14,1,1,1
209251,5,3,12,1,1,1
209254,3,0,1,1,0,1
209257,8,13,10,1,1,1
209260,8,5,4,1,1,1
209263,3,0,0,1,0,0
209266,4,0,2,1,0,1
209269,6,4,6,1,1,1
209272,3,0,0,1,0,0
209275,3,0,1,1,0,1
209278,6,5,23,1,1,1
209281,3,0,1,1,0,1
209284,8,5,5,1,1,1
209287,8,5,4,1,1,1
209290,3,0,0,1,0,0
209293,3,0,0,1,0,0
209296,4,0,1,1,0,1
209299,3,0,1,1,0,1
209302,8,5,7,1,1,1
209305,3,0,0,1,0,0
209308,5,12,22,1,1,1
209311,5,7,8,1,1,1
209314,3,0,1,1,0,1
209317,3,0,0,1,0,0
209320,3,0,0,1,0,0
209323,8,5,11,1,1,1
209326,4,0,3,1,0,1
209329,3,0,0,1,0,0
209332,3,0,0,1,0,0
209335,3,0,1,1,0,1
209338,6,4,10,1,1,1
209341,6,5,10,1,1,1
209344,4,0,2,1,0,1
209347,3,0,0,1,0,0
209350,3,0,1,1,0,1
209353,3,0,1,1,0,1
209356,3,0,0,1,0,0
209359,3,0,0,1,0,0
209362,3,0,1,1,0,1
209365,3,0,1,1,0,1
209368,3,0,0,1,0,0
209371,6,4,2,1,1,1
209374,8,9,6,1,1,1
209377,5,3,10,1,1,1
209380,6,5,5,1,1,1
209383,3,0,0,1,0,0
209386,4,0,1,1,0,1
209389,3,0,1,1,0,1
209392,3,0,1,1,0,1
209395,8,5,9,1,1,1
209398,6,4,2,1,1,1
209401,6,8,7,1,1,1
209404,6,5,9,1,1,1
209407,3,0,0,1,0,0
209410,3,0,2,1,0,1
209413,3,0,1,1,0,1
209416,3,0,1,1,0,1
209419,8,9,12,1,1,1
209422,8,5,5,1,1,1
209425,3,0,2,1,0,1
209428,3,0,0,1,0,0
209431,4,0,3,1,0,1
209434,8,5,13,1,1,1
209437,6,5,11,1,1,1
209440,3,0,0,1,0,0
209443,3,0,0,1,0,0
209446,3,0,0,1,0,0
209449,8,9,13,1,1,1
209452,3,0,0,1,0,0
209455,5,4,17,1,1,1
209458,3,0,1,1,0,1
209461,6,5,14,1,1,1
209464,3,0,2,1,0,1
209467,5,4,11,1,1,1
209470,3,0,13,1,0,1
209473,3,0,0,1,0,0
209476,3,0,0,1,0,0
209479,3,0,0,1,0,0
209499,5,4,22,1,1,1
209502,8,10,24,1,1,1
209505,8,5,5,1,1,1
209508,5,15,16,1,1,1
209511,6,5,9,1,1,1
209514,3,0,1,1,0,1
209517,3,0,1,1,0,1
209520,6,4,4,1,1,1
209523,3,0,1,1,0,1
209526,3,0,1,1,0,1
209529,3,0,10,1,0,1
209532,8,13,39,1,1,1
209535,3,0,0,1,0,0
209538,3,0,1,1,0,1
209541,3,0,0,1,0,0
209559,6,9,7,1,1,1
209562,3,0,0,1,0,0
209565,3,0,0,1,0,0
209568,3,0,0,1,0,0
209571,8,5,8,1,1,1
209574,3,0,0,1,0,0
209577,8,5,5,1,1,1
209580,3,0,0,1,0,0
209583,3,0,0,1,0,0
209586,5,3,11,1,1,1
209589,3,0,0,1,0,0
209592,8,10,26,1,1,1
209595,5,11,6,1,1,1
209598,3,0,1,1,0,1
209601,5,3,9,1,1,1
209604,8,5,31,1,1,1
209607,6,9,6,1,1,1
209610,4,0,4,1,0,1
209613,4,0,2,1,0,1
209616,3,0,0,1,0,0
209619,6,4,3,1,1,1
209622,3,0,0,1,0,0
209625,5,4,16,1,1,1
209628,5,3,10,1,1,1
209631,3,0,0,1,0,0
209634,3,0,3,1,0,1
209637,4,0,3,1,0,1
209640,5,3,6,1,1,1
209643,3,0,0,1,0,0
209646,8,13,13,1,1,1
209649,3,0,1,1,0,1
209652,6,5,13,1,1,1
209655,5,8,29,1,1,1
209658,4,0,2,1,0,1
209661,6,5,10,1,1,1
209664,6,5,14,1,1,1
209667,6,4,6,1,1,1
209670,5,3,7,1,1,1
209673,3,0,1,1,0,1
209676,3,0,0,1,0,0
209679,5,3,11,1,1,1
209682,5,7,14,1,1,1
209685,3,0,0,1,0,0
209688,3,0,0,1,0,0
209691,3,0,0,1,0,0
209694,4,0,4,1,0,1
209697,6,5,4,1,1,1
209700,3,0,1,1,0,1
209703,3,0,0,1,0,0
209706,6,5,18,1,1,1
209709,3,0,0,1,0,0
209712,8,5,18,1,1,1
209715,4,0,3,1,0,1
209718,3,0,0,1,0,0
209721,8,9,7,1,1,1
209724,4,0,4,1,0,1
209727,3,0,1,1,0,1
209730,3,0,0,1,0,0
209733,8,13,11,1,1,1
209736,3,0,0,1,0,0
209739,3,0,0,1,0,0
209742,8,5,5,1,1,1
209745,4,0,3,1,0,1
209748,4,0,6,1,0,1
209751,8,13,9,1,1,1
209754,4,0,5,1,0,1
209757,4,0,4,1,0,1
209760,6,5,8,1,1,1
209763,4,0,2,1,0,1
209766,8,5,6,1,1,1
209769,4,0,2,1,0,1
209772,4,0,7,1,0,1
209775,5,8,22,1,1,1
209778,3,0,1,1,0,1
209781,6,4,4,1,1,1
209784,3,0,0,1,0,0
209787,4,0,3,1,0,1
209790,6,4,2,1,1,1
209793,3,0,0,1,0,0
209796,3,0,1,1,0,1
209799,6,4,9,1,1,1
209802,4,0,2,1,0,1
209805,4,0,1,1,0,1
209808,8,5,12,1,1,1
209811,3,0,0,1,0,0
209814,8,9,22,1,1,1
209817,3,0,0,1,0,0
209820,3,0,0,1,0,0
209823,8,5,12,1,1,1
209826,3,0,0,1,0,0
209829,4,0,6,1,0,1
209832,5,3,11,1,1,1
209835,8,5,7,1,1,1
209838,8,5,8,1,1,1
209841,6,9,7,1,1,1
209844,3,0,10,1,0,1
209847,4,0,3,1,0,1
209850,4,0,7,1,0,1
209853,4,0,5,1,0,1
209856,3,0,0,1,0,0
209859,6,4,4,1,1,1
209862,3,0,1,1,0,1
209865,3,0,1,1,0,1
209868,3,0,0,1,0,0
209871,3,0,0,1,0,0
209874,3,0,0,1,0,0
209877,4,0,14,1,0,1
209880,4,0,5,1,0,1
209883,3,0,1,1,0,1
209886,3,0,0,1,0,0
209889,4,0,4,1,0,1
209892,3,0,0,1,0,0
209895,5,3,7,1,1,1
209898,3,0,0,1,0,0
209901,8,5,13,1,1,1
209904,5,7,7,1,1,1
209907,3,0,0,1,0,0
209910,6,5,9,1,1,1
209913,8,14,26,1,1,1
209916,3,0,11,1,0,1
209919,3,0,1,1,0,1
209939,6,4,3,1,1,1
209942,3,0,0,1,0,0
209945,5,3,9,1,1,1
209948,3,0,3,1,0,1
209951,4,0,2,1,0,1
209954,4,0,4,1,0,1
209957,6,5,7,1,1,1
209960,3,0,1,1,0,1
209963,3,0,0,1,0,0
209966,3,0,0,1,0,0
209969,3,0,2,1,0,1
209972,3,0,1,1,0,1
209975,4,0,15,1,0,1
209978,3,0,1,1,0,1
209981,3,0,0,1,0,0
209984,3,0,0,1,0,0
209987,3,0,0,1,0,0
209999,4,0,3,1,0,1
210002,3,0,0,1,0,0
210005,3,0,1,1,0,1
210008,8,10,23,1,1,1
210011,3,0,1,1,0,1
210014,3,0,1,1,0,1
210017,8,5,8,1,1,1
210020,4,0,4,1,0,1
210023,3,0,0,1,0,0
210026,5,7,14,1,1,1
210029,3,0,1,1,0,1
210032,6,9,8,1,1,1
210035,3,0,1,1,0,1
210038,8,9,13,1,1,1
210041,3,0,0,1,0,0
210044,4,0,2,1,0,1
210047,5,3,10,1,1,1
210050,3,0,15,1,0,1
210053,4,0,3,1,0,1
210056,3,0,1,1,0,1
210059,3,0,1,1,0,1
210062,3,0,0,1,0,0
210065,3,0,0,1,0,0
210068,4,0,2,1,0,1
210071,6,4,7,1,1,1
210074,5,3,9,1,1,1
210077,3,0,1,1,0,1
210080,3,0,1,1,0,1
210083,3,0,2,1,0,1
210086,6,17,23,1,1,1
210089,3,0,0,1,0,0
210092,3,0,0,1,0,0
210095,3,0,3,1,0,1
210098,3,0,0,1,0,0
210101,4,0,1,1,0,1
210104,3,0,9,1,0,1
210107,6,9,13,1,1,1
210110,4,0,3,1,0,1
210113,3,0,1,1,0,1
210116,3,0,0,1,0,0
210119,8,5,5,1,1,1
210122,4,0,4,1,0,1
210125,4,0,1,1,0,1
210128,3,0,13,1,0,1
210131,4,0,9,1,0,1
210134,8,5,6,1,1,1
210137,3,0,13,1,0,1
210140,3,0,1,1,0,1
210143,3,0,0,1,0,0
210146,4,0,3,1,0,1
210149,8,9,8,1,1,1
210152,5,7,12,1,1,1
210155,3,0,0,1,0,0
210158,6,5,10,1,1,1
210161,3,0,14,1,0,1
210164,3,0,0,1,0,0
210167,3,0,0,1,0,0
210170,3,0,0,1,0,0
210173,3,0,0,1,0,0
210176,6,4,8,1,1,1
210179,6,5,11,1,1,1
210182,6,4,7,1,1,1
210185,6,4,5,1,1,1
210188,4,0,3,1,0,1
210191,3,0,6,1,0,1
210194,3,0,1,1,0,1
210197,8,5,9,1,1,1
210200,8,5,8,1,1,1
210203,3,0,10,1,0,1
210206,8,13,19,1,1,1
210209,3,0,9,1,0,1
210212,3,0,0,1,0,0
210215,3,0,0,1,0,0
210218,5,7,7,1,1,1
210221,4,0,2,1,0,1
210224,6,4,5,1,1,1
210227,3,0,0,1,0,0
210230,3,0,1,1,0,1
210233,4,0,3,1,0,1
210236,4,0,12,1,0,1
210239,3,0,0,1,0,0
210242,3,0,1,1,0,1
210245,3,0,1,1,0,1
210248,8,9,5,1,1,1
210251,8,13,14,1,1,1
210254,5,3,6,1,1,1
210257,5,3,8,1,1,1
210260,4,0,1,1,0,1
210263,3,0,0,1,0,0
210266,6,4,2,1,1,1
210269,6,4,6,1,1,1
210272,8,9,11,1,1,1
210275,3,0,1,1,0,1
210278,3,0,0,1,0,0
210281,3,0,0,1,0,0
210284,3,0,0,1,0,0
210287,8,9,6,1,1,1
210290,3,0,0,1,0,0
210293,5,3,6,1,1,1
210296,5,0,4,1,0,1
210299,4,0,7,1,0,1
210302,3,0,2,1,0,1
210305,5,3,8,1,1,1
210308,5,9,26,1,1,1
210311,4,0,4,1,0,1
210314,3,0,0,1,0,0
210317,3,0,1,1,0,1
210320,4,0,6,1,0,1
210323,3,0,1,1,0,1
210326,4,0,1,1,0,1
210329,8,5,21,1,1,1
210332,5,7,10,1,1,1
210335,3,0,1,1,0,1
210338,4,0,6,1,0,1
210341,5,3,7,1,1,1
210344,6,5,8,1,1,1
210347,8,5,3,1,1,1
210350,3,0,0,1,0,0
210353,3,0,0,1,0,0
210356,3,0,0,1,0,0
210359,3,0,0,1,0,0
210362,6,4,3,1,1,1
210365,8,5,8,1,1,1
210368,3,0,0,1,0,0
210371,4,0,3,1,0,1
210374,3,0,0,1,0,0
210377,3,0,0,1,0,0
210380,3,0,0,1,0,0
210383,3,0,1,1,0,1
210386,8,5,4,1,1,1
210389,3,0,1,1,0,1
210392,4,0,4,1,0,1
210395,3,0,0,1,0,0
210398,6,5,4,1,1,1
210401,8,13,10,1,1,1
210404,3,0,1,1,0,1
210407,4,0,4,1,0,1
210410,3,0,0,1,0,0
210413,3,0,0,1,0,0
210416,6,5,19,1,1,1
210419,3,0,0,1,0,0
210422,6,5,8,1,1,1
210425,3,0,10,1,0,1
210428,3,0,1,1,0,1
210431,3,0,0,1,0,0
210434,3,0,0,1,0,0
210437,3,0,1,1,0,1
210440,3,0,0,1,0,0
210443,3,0,1,1,0,1
210446,4,0,3,1,0,1
210449,3,0,0,1,0,0
210452,4,0,16,1,0,1
210455,3,0,0,1,0,0
210458,3,0,0,1,0,0
210461,4,0,2,1,0,1
210464,3,0,0,1,0,0
210467,8,5,6,1,1,1
210470,3,0,1,1,0,1
210473,3,0,11,1,0,1
210476,8,5,8,1,1,1
210479,3,0,1,1,0,1
210482,3,0,0,1,0,0
210485,3,0,1,1,0,1
210488,3,0,0,1,0,0
210491,3,0,1,1,0,1
210494,6,4,9,1,1,1
210497,8,5,15,1,1,1
210500,3,0,0,1,0,0
210503,3,0,1,1,0,1
210506,3,0,0,1,0,0
210509,8,5,13,1,1,1
210512,3,0,11,1,0,1
210513,3,0,11,1,0,1
210518,8,5,4,1,1,1
210521,6,5,6,1,1,1
210524,3,0,0,1,0,0
210527,3,0,0,1,0,0
210530,3,0,0,1,0,0
210533,3,0,2,1,0,1
210536,3,0,0,1,0,0
210539,5,7,9,1,1,1
210542,3,0,0,1,0,0
